route_id,platform,module_tags,total_runs,full_runs,full_failed_runs,full_flaky_runs,log_signal_runs,log_failed_runs,log_flaky_runs,failed_runs,flaky_runs,attempt_failures,pass_rate,last_outcome,last_failed_at,top_error_signature
tools.spec.ts :: System Tools > searchfilecontent tool returns correct results,windows,tools,133,98,0,0,133,18,17,18,17,35,1.0000,passed,2026-06-25T18:13:33Z,Error: expect(locator).toContainText(expected) failed
tools.spec.ts :: System Tools > shell command can be terminated with stop button,macos,tools,185,147,0,0,185,36,2,36,2,38,1.0000,passed,2026-06-05T20:28:48Z,Error: openSeededWorkspaceByName: chat-panel not found after click
tools.spec.ts :: System Tools > shell command can be terminated with stop button,windows,tools,121,98,0,0,121,8,15,8,15,23,1.0000,passed,2026-06-26T04:28:22Z,TimeoutError: locator.evaluate: Timeout 3000ms exceeded.
tools.spec.ts :: System Tools > shell status panel displays correct information,macos,tools,197,147,0,0,197,49,1,49,1,50,1.0000,passed,2026-06-08T17:03:03Z,Error: openSeededWorkspaceByName: chat-panel not found after click
tools.spec.ts :: System Tools > shell status panel displays correct information,windows,tools,135,98,0,0,135,22,15,22,15,37,1.0000,passed,2026-06-26T07:18:12Z,Error: expect(locator).toBeVisible() failed
tools.spec.ts :: System Tools > tool call permission dialog appears for dangerous operations,macos,tools,185,147,0,0,185,37,1,37,1,38,1.0000,passed,2026-06-11T03:33:03Z,Error: openSeededWorkspaceByName: chat-panel not found after click
tools.spec.ts :: System Tools > tool call permission dialog appears for dangerous operations,windows,tools,118,98,0,0,118,6,14,6,14,20,1.0000,passed,2026-04-21T04:14:50Z,Error: openSeededWorkspaceByName: chat-panel not found after click
triple-click-create-file.spec.ts :: Triple Click Create File > created file has unique name if untitled already exists,macos,file-browser,184,147,0,0,184,35,2,35,2,37,1.0000,passed,2026-06-06T00:34:32Z,Error: openSeededWorkspaceByName: chat-panel not found after click
triple-click-create-file.spec.ts :: Triple Click Create File > created file has unique name if untitled already exists,windows,file-browser,127,98,0,0,127,9,20,9,20,29,1.0000,passed,2026-06-26T07:18:12Z,Error: expect(locator).toBeVisible() failed
triple-click-create-file.spec.ts :: Triple Click Create File > triple-click on empty area creates a new file,macos,file-browser,182,147,0,0,182,33,2,33,2,35,1.0000,passed,2026-04-23T09:10:40Z,Error: openSeededWorkspaceByName: chat-panel not found after click
triple-click-create-file.spec.ts :: Triple Click Create File > triple-click on empty area creates a new file,windows,file-browser,128,98,0,0,128,14,16,14,16,30,1.0000,passed,2026-06-30T04:14:24Z,TimeoutError: locator.evaluate: Timeout 3000ms exceeded.
tutorial-interaction-preview.spec.ts :: Tutorial interaction preview > replays one JSON-authored tutorial case and writes GIF artifacts,macos,recording,0,0,0,0,0,0,0,0,0,0,,skipped,,
tutorial-interaction-preview.spec.ts :: Tutorial interaction preview > replays one JSON-authored tutorial case and writes GIF artifacts,windows,recording,0,0,0,0,0,0,0,0,0,0,,skipped,,
user-menu-browser-from-automation-recvmBdhbKrV9j.spec.ts :: User menu browser links from FloatSchedule (recvmBdhbKrV9j) > clicking Credits from the automation page switches to the workspace BrowserPanel,macos,automation;browser;calendar,148,146,0,1,148,1,2,1,2,3,0.9932,passed,2026-06-26T08:58:52Z,Error: expect(received).toBe(expected) <path> Object.is equality
user-menu-browser-from-automation-recvmBdhbKrV9j.spec.ts :: User menu browser links from FloatSchedule (recvmBdhbKrV9j) > clicking Credits from the automation page switches to the workspace BrowserPanel,windows,automation;browser;calendar,109,97,0,0,109,8,4,8,4,12,1.0000,passed,2026-06-29T15:42:49Z,Error: expect(received).toBe(expected) <path> Object.is equality
user-menu-browser-from-automation-recvmBdhbKrV9j.spec.ts :: User menu browser links from FloatSchedule (recvmBdhbKrV9j) > clicking Gift Card from the automation page switches to the workspace BrowserPanel,macos,automation;browser;calendar,1,1,0,0,1,0,0,0,0,0,1.0000,passed,,
user-menu-browser-from-automation-recvmBdhbKrV9j.spec.ts :: User menu browser links from FloatSchedule (recvmBdhbKrV9j) > clicking Gift Card from the automation page switches to the workspace BrowserPanel,windows,automation;browser;calendar,1,1,0,0,1,0,0,0,0,0,1.0000,passed,,
user-menu-credits-native-account-recvoS0FWK064e.spec.ts :: User menu Credits native account settings (recvoS0FWK064e) > clicking Credits opens Account settings with the current desktop balance,macos,,1,1,0,0,1,0,0,0,0,0,1.0000,passed,,
user-menu-credits-native-account-recvoS0FWK064e.spec.ts :: User menu Credits native account settings (recvoS0FWK064e) > clicking Credits opens Account settings with the current desktop balance,windows,,1,1,0,0,1,0,0,0,0,0,1.0000,passed,,
"user-menu-links-open-in-app-recvlhYTCHYh27.spec.ts :: User menu account links open in-app (recvlhYTCHYh27) > clicking Credits opens the internal browser panel, not the system browser",macos,browser;navigation,146,146,0,0,146,0,0,0,0,0,1.0000,passed,,
"user-menu-links-open-in-app-recvlhYTCHYh27.spec.ts :: User menu account links open in-app (recvlhYTCHYh27) > clicking Credits opens the internal browser panel, not the system browser",windows,browser;navigation,108,97,0,0,108,2,9,2,9,11,1.0000,passed,2026-06-26T14:33:06Z,TimeoutError: locator.evaluate: Timeout 3000ms exceeded.
"user-menu-links-open-in-app-recvlhYTCHYh27.spec.ts :: User menu account links open in-app (recvlhYTCHYh27) > clicking Gift Card opens the internal browser panel, not the system browser",macos,browser;navigation,1,1,0,0,1,0,0,0,0,0,1.0000,passed,,
"user-menu-links-open-in-app-recvlhYTCHYh27.spec.ts :: User menu account links open in-app (recvlhYTCHYh27) > clicking Gift Card opens the internal browser panel, not the system browser",windows,browser;navigation,1,1,0,0,1,0,0,0,0,0,1.0000,passed,,
visual.spec.ts :: Visual/UI Style Tests > code blocks render smoothly without flickering,macos,app-shell,198,147,0,0,198,49,2,49,2,51,1.0000,passed,2026-06-08T17:03:03Z,Error: openSeededWorkspaceByName: chat-panel not found after click
visual.spec.ts :: Visual/UI Style Tests > code blocks render smoothly without flickering,windows,app-shell,137,98,0,0,137,18,21,18,21,39,1.0000,passed,2026-06-25T18:13:33Z,TimeoutError: locator.evaluate: Timeout 3000ms exceeded.
visual.spec.ts :: Visual/UI Style Tests > dark mode toggle works correctly,macos,app-shell,182,147,0,0,182,33,2,33,2,35,1.0000,passed,2026-04-23T09:10:40Z,Error: openSeededWorkspaceByName: chat-panel not found after click
visual.spec.ts :: Visual/UI Style Tests > dark mode toggle works correctly,windows,app-shell,124,98,0,0,124,12,14,12,14,26,1.0000,passed,2026-06-28T05:50:20Z,TimeoutError: locator.click: Timeout 10000ms exceeded.
visual.spec.ts :: Visual/UI Style Tests > sidebar nav has consistent width and border style,macos,app-shell,181,147,0,0,181,33,1,33,1,34,1.0000,passed,2026-04-23T09:10:40Z,Error: openSeededWorkspaceByName: chat-panel not found after click
visual.spec.ts :: Visual/UI Style Tests > sidebar nav has consistent width and border style,windows,app-shell,118,98,0,0,118,9,11,9,11,20,1.0000,passed,2026-06-26T04:56:59Z,TimeoutError: locator.evaluate: Timeout 3000ms exceeded.
visual.spec.ts :: Visual/UI Style Tests > sidebar nav width remains consistent across different views,macos,app-shell,184,147,0,0,184,33,4,33,4,37,1.0000,passed,2026-04-23T09:10:40Z,Error: openSeededWorkspaceByName: chat-panel not found after click
visual.spec.ts :: Visual/UI Style Tests > sidebar nav width remains consistent across different views,windows,app-shell,119,98,0,0,119,8,13,8,13,21,1.0000,passed,2026-06-26T09:05:02Z,TimeoutError: locator.evaluate: Timeout 3000ms exceeded.
visual.spec.ts :: Visual/UI Style Tests > theme preset changes apply correctly,macos,app-shell,181,147,0,0,181,33,1,33,1,34,1.0000,passed,2026-04-23T09:10:40Z,Error: openSeededWorkspaceByName: chat-panel not found after click
visual.spec.ts :: Visual/UI Style Tests > theme preset changes apply correctly,windows,app-shell,121,98,0,0,121,9,14,9,14,23,1.0000,passed,2026-06-26T04:05:02Z,TimeoutError: locator.click: Timeout 10000ms exceeded.
visual.spec.ts :: Visual/UI Style Tests > toolbar style matches current theme,macos,app-shell,181,147,0,0,181,33,1,33,1,34,1.0000,passed,2026-04-23T09:10:40Z,Error: openSeededWorkspaceByName: chat-panel not found after click
visual.spec.ts :: Visual/UI Style Tests > toolbar style matches current theme,windows,app-shell,121,98,0,0,121,7,16,7,16,23,1.0000,passed,2026-06-26T02:28:54Z,TimeoutError: locator.evaluate: Timeout 3000ms exceeded.
visual.spec.ts :: Visual/UI Style Tests > UI elements have consistent border radius,macos,app-shell,183,147,0,0,183,34,2,34,2,36,1.0000,passed,2026-06-10T21:46:04Z,Error: openSeededWorkspaceByName: chat-panel not found after click
visual.spec.ts :: Visual/UI Style Tests > UI elements have consistent border radius,windows,app-shell,115,98,0,0,115,6,11,6,11,17,1.0000,passed,2026-04-21T04:14:50Z,Error: openSeededWorkspaceByName: chat-panel not found after click
welcome-to-workspace.spec.ts :: Welcome to Workspace Flow > should display workspace panels after clicking start,macos,onboarding,161,147,0,0,161,14,0,14,0,14,1.0000,passed,2026-06-11T03:33:03Z,TimeoutError: locator.click: Timeout 10000ms exceeded.
welcome-to-workspace.spec.ts :: Welcome to Workspace Flow > should display workspace panels after clicking start,windows,onboarding,103,98,0,0,103,0,5,0,5,5,1.0000,passed,,TimeoutError: locator.click: Timeout 10000ms exceeded.
welcome-to-workspace.spec.ts :: Welcome to Workspace Flow > should handle ErrorBoundary gracefully if workspace fails to load,macos,onboarding,158,147,0,0,158,11,0,11,0,11,1.0000,passed,2026-06-11T03:33:03Z,TimeoutError: locator.click: Timeout 10000ms exceeded.
welcome-to-workspace.spec.ts :: Welcome to Workspace Flow > should handle ErrorBoundary gracefully if workspace fails to load,windows,onboarding,103,98,0,0,103,0,5,0,5,5,1.0000,passed,,TimeoutError: locator.click: Timeout 10000ms exceeded.
welcome-to-workspace.spec.ts :: Welcome to Workspace Flow > should navigate from welcome page to workspace without React errors,macos,onboarding,158,147,0,0,158,11,0,11,0,11,1.0000,passed,2026-06-11T03:33:03Z,TimeoutError: locator.click: Timeout 10000ms exceeded.
welcome-to-workspace.spec.ts :: Welcome to Workspace Flow > should navigate from welcome page to workspace without React errors,windows,onboarding,108,98,0,0,108,1,9,1,9,10,1.0000,passed,2026-06-26T07:18:12Z,TimeoutError: locator.click: Timeout 10000ms exceeded.
welcome-to-workspace.spec.ts :: Welcome to Workspace Flow > should not trigger infinite render loop on workspace initialization,macos,onboarding,158,147,0,0,158,11,0,11,0,11,1.0000,passed,2026-06-11T03:33:03Z,TimeoutError: locator.click: Timeout 10000ms exceeded.
welcome-to-workspace.spec.ts :: Welcome to Workspace Flow > should not trigger infinite render loop on workspace initialization,windows,onboarding,108,98,0,0,108,1,9,1,9,10,1.0000,passed,2026-06-25T18:13:33Z,TimeoutError: locator.click: Timeout 10000ms exceeded.
welcome-to-workspace.spec.ts :: Welcome to Workspace Flow > should preserve user-renamed workspace name after sending first message,macos,onboarding,0,0,0,0,0,0,0,0,0,0,,skipped,,
welcome-to-workspace.spec.ts :: Welcome to Workspace Flow > should preserve user-renamed workspace name after sending first message,windows,onboarding,0,0,0,0,0,0,0,0,0,0,,skipped,,
welcome-workspace-focus.spec.ts :: Ctrl+T Creates New Session in Workspace > Ctrl+T creates new session even when focus is on app level,macos,onboarding,185,147,0,0,185,34,4,34,4,38,1.0000,passed,2026-04-23T09:10:40Z,Error: expect(received).toBe(expected) <path> Object.is equality
welcome-workspace-focus.spec.ts :: Ctrl+T Creates New Session in Workspace > Ctrl+T creates new session even when focus is on app level,windows,onboarding,115,98,0,0,115,6,11,6,11,17,1.0000,passed,2026-04-21T04:14:50Z,TimeoutError: locator.evaluate: Timeout 3000ms exceeded.
welcome-workspace-focus.spec.ts :: Ctrl+T Creates New Session in Workspace > Ctrl+T creates new session when focus is on chat,macos,onboarding,182,147,0,0,182,34,1,34,1,35,1.0000,passed,2026-04-23T09:10:40Z,TimeoutError: locator.click: Timeout 30000ms exceeded.
welcome-workspace-focus.spec.ts :: Ctrl+T Creates New Session in Workspace > Ctrl+T creates new session when focus is on chat,windows,onboarding,113,98,0,0,113,6,9,6,9,15,1.0000,passed,2026-04-21T04:14:50Z,TimeoutError: locator.click: Timeout 30000ms exceeded.
welcome-workspace-focus.spec.ts :: Ctrl+T Creates New Session in Workspace > Ctrl+T on welcome page still creates new welcome tab,macos,onboarding,150,147,0,0,150,1,2,1,2,3,1.0000,passed,2026-06-10T16:18:59Z,TimeoutError: locator.evaluate: Timeout 30000ms exceeded.
welcome-workspace-focus.spec.ts :: Ctrl+T Creates New Session in Workspace > Ctrl+T on welcome page still creates new welcome tab,windows,onboarding,113,98,0,0,113,4,11,4,11,15,1.0000,passed,2026-06-25T23:01:29Z,TimeoutError: locator.evaluate: Timeout 3000ms exceeded.
welcome-workspace-focus.spec.ts :: Welcome to Workspace Focus > chat input receives focus after opening workspace from welcome,macos,onboarding,184,147,0,0,184,34,3,34,3,37,1.0000,passed,2026-04-23T09:10:40Z,TimeoutError: locator.evaluate: Timeout 30000ms exceeded.
welcome-workspace-focus.spec.ts :: Welcome to Workspace Focus > chat input receives focus after opening workspace from welcome,windows,onboarding,121,98,0,0,121,9,14,9,14,23,1.0000,passed,2026-06-28T09:29:48Z,TimeoutError: locator.evaluate: Timeout 3000ms exceeded.
welcome-workspace-focus.spec.ts :: Welcome to Workspace Focus > focus area should be chat after opening workspace from welcome,macos,onboarding,182,147,0,0,182,34,1,34,1,35,1.0000,passed,2026-04-23T09:10:40Z,Error: expect(locator).toBeVisible() failed
welcome-workspace-focus.spec.ts :: Welcome to Workspace Focus > focus area should be chat after opening workspace from welcome,windows,onboarding,112,98,0,0,112,8,6,8,6,14,1.0000,passed,2026-06-26T04:05:02Z,Error: expect(locator).toBeVisible() failed
windows-main-window-surface-recvmFWqPAwlZh.spec.ts :: Windows main window compositor surface (recvmFWqPAwlZh) > renderer remains visible after fullscreen/resize transitions,macos,app-shell,147,147,0,0,147,0,0,0,0,0,1.0000,passed,,
windows-main-window-surface-recvmFWqPAwlZh.spec.ts :: Windows main window compositor surface (recvmFWqPAwlZh) > renderer remains visible after fullscreen/resize transitions,windows,app-shell,98,98,0,0,98,0,0,0,0,0,1.0000,passed,,
windows-my-documents-quick-access-recvnha0xRRjKT.spec.ts :: Windows My Documents quick access filtering (recvnha0xRRjKT) > filters legacy user-profile junctions while keeping real Known Folder paths,macos,file-browser,147,147,0,0,147,0,0,0,0,0,1.0000,passed,,
windows-my-documents-quick-access-recvnha0xRRjKT.spec.ts :: Windows My Documents quick access filtering (recvnha0xRRjKT) > filters legacy user-profile junctions while keeping real Known Folder paths,windows,file-browser,98,98,0,0,98,0,0,0,0,0,1.0000,passed,,
workspace-card-path-display-recvhqe5rEUMNZ.spec.ts :: Workspace library card path display (recvhqe5rEUMNZ) > hides internal .aoe/workspace path but renders a real user path,macos,workspace,147,147,0,0,147,0,0,0,0,0,1.0000,passed,,
workspace-card-path-display-recvhqe5rEUMNZ.spec.ts :: Workspace library card path display (recvhqe5rEUMNZ) > hides internal .aoe/workspace path but renders a real user path,windows,workspace,103,98,0,0,103,0,5,0,5,5,1.0000,passed,,Error: Timeout 10000ms exceeded while waiting on the predicate
workspace-card-path-display-recvhqe5rEUMNZ.spec.ts :: Workspace library card path display (recvhqe5rEUMNZ) > hides path when the workspace path is empty,macos,workspace,147,147,0,0,147,0,0,0,0,0,1.0000,passed,,
workspace-card-path-display-recvhqe5rEUMNZ.spec.ts :: Workspace library card path display (recvhqe5rEUMNZ) > hides path when the workspace path is empty,windows,workspace,99,98,0,0,99,0,1,0,1,1,1.0000,passed,,TimeoutError: page.waitForLoadState: Timeout 30000ms exceeded.
workspace-close-mru.spec.ts :: Workspace Close MRU > closing workspace returns to previously active workspace,macos,workspace,0,0,0,0,0,0,0,0,0,0,,skipped,,
workspace-close-mru.spec.ts :: Workspace Close MRU > closing workspace returns to previously active workspace,windows,workspace,0,0,0,0,0,0,0,0,0,0,,skipped,,
workspace-delete-cleans-open-tab-recvoLYvxeOArx.spec.ts :: Workspace deletion cleanup (recvoLYvxeOArx) > right-click delete removes the workspace card and its open tab,macos,workspace,4,4,0,0,4,0,0,0,0,0,1.0000,passed,,
